81;"01";4;4;04/02/2011;TRUE;2;1;649562.09;;;"Elaboração de estudo de impacto ambiental (EIA) e relatório de impacto ambiental (RIMA) da construção do terminal marítimo de passageiro no Porto de Fortaleza";43;TRUE;5;FALSE;;;;;;;;;
82;"04";4;4;16/11/2011;TRUE;1;2;119828597.24;;;"Construção do Terminal Marítimo de Passageiros do Porto de Fortaleza";43;TRUE;5;FALSE;;;;;;;;;
83;"001/2009";2;4;14/10/2009;FALSE;1;5;107605000.00;;;"CONCESSÃO ADMINISTRATIVA PARA A PRESTAÇÃO DO SERVIÇO DE GESTÃO DA OPERAÇÃO E MANUTENÇÃO DA ARENA DA FONTE NOVA, A SER PRECEDIDO DAS OBRAS DE RECONSTRUÇÃO,";141;TRUE;5;FALSE;;;;;;;;;
86;"17/2008";1;4;23/01/2008;FALSE;2;2;539593.58;;;"Serviços de engenharia consistentes na elaboração de projetos básico e executivo para continuidade do Boulevard Arrudas, trecho entre a Rua Carijós e Av. do Contorno, inclusive adequação geométrica entre as Avenidas do Contorno e Nossa Senhora de Fátima.";146;TRUE;5;FALSE;;;;;;;;;
87;"12/2010";3;4;18/03/2010;TRUE;1;2;63984702.84;;;"Execução dos serviços e obras de implantação do Boulevard Arrudas IV, na Avenida do Contorno, trecho entre a Rua Carijós e Av. Barbacena/Av. Tereza Cristina";146;TRUE;5;FALSE;;;;;;;;;
88;"7/2010";3;4;13/02/2010;TRUE;1;1;2498656.62;;;"A contratação de serviços de consultoria especializada visando a elaboração dos projetos executivos necessários à implantação da continuidade do Boulevard Arrudas ao longo da Av. Tereza Cristina no trecho compreendido pelo segmento da Av. Nossa Senhora de Fátima até a confluência da Av. Tereza Cristina com a Via Expressa Leste/Oeste (Av. Juscelino Kubstchek).";146;TRUE;5;FALSE;;;;;;;;;
89;"42/2011";4;4;07/05/2011;TRUE;1;2;146015296.89;;;"Execução dos serviços e obras de implantação do Boulevard Arrudas V, localizada na avenida Tereza Cristina, trecho entre avenida do Contorno e Rua Extrema.";146;TRUE;5;FALSE;;;;;;;;;
308;"55/2012";5;4;28/04/2012;TRUE;1;2;9701668.35;;;"Serviços e obras de implantação e adaptação de passarelas na Avenida Cristiano Machado, circunscrição da Secretaria de Administração Regional Municipal Nordeste.";144;TRUE;5;FALSE;;;;;;;;;
106;"7/2010";3;4;16/09/2010;TRUE;1;2;4629024.83;;;"Contratação de empresa especializada para fornecimento de solução em hardware e software de sistema de CFTV na captura de imagens em tempo real das vias públicas e de acesso remoto a partir da Central de Controle de Tráfego da BHTRANS.";140;TRUE;5;FALSE;;;;;;;;;
107;"6/2010";3;4;20/11/2010;TRUE;1;2;2896000.00;;;"Contratação de empresa especializada para fornecimento de solução em hardware e software de Sistema de Painéis de Mensagens Variáveis – PMVs, e acesso remoto a partir da Central de Controle de Tráfego da BHTRANS.";140;TRUE;5;FALSE;;;;;;;;;
142;"3/2011";4;4;30/06/2011;TRUE;1;2;22714185.32;;;"Execução dos Serviços de Pavimentação e Restauração da Rodovia: MT-444, Trecho: Entº Av. Miguel Sutil – Entº BR-364/163/070 (Trevo do Lagarto), com extensão de 9,417 Km.";151;TRUE;5;FALSE;;;;;;;;;
174;"RDC 001/ADRJ/SBGL/2012";5;4;18/11/2011;TRUE;8;2;0.01;;;"Contratação para fornecimento e instalação da complementação do sistema de ar condicionado, automação e exaustão do Terminal de Passageiros 2 do Aeroporto Internacional do Rio de Janeiro/Galeão – Antônio Carlos Jobim – RJ.";35;TRUE;1;FALSE;;;;;;;;;
176;"PG 002/ADRJ/SBGL/2012";5;4;17/01/2012;TRUE;6;2;3743177.41;;;"Contratação de empresa para fabricação, montagem e instalação dos balcões operacionais dos setores a, b, c e d, do Terminal de Passageiros Nº 02 do Aeroporto Internacional do Rio de Janeiro/Galeão – Antônio Carlos Jobim.";35;TRUE;5;FALSE;;;;;;;;;
177;"RDC 002/ADRJ/SBGL/2012";5;4;18/04/2012;TRUE;8;2;0.01;;;"Contratação de empresa para complementação das obras civis do terminal de passageiros Nº 2 do Aeroporto Internacional do Rio de Janeiro/Galeão – Antônio Carlos Jobim.";35;TRUE;5;FALSE;;;;;;;;;
67;"033";2;4;17/11/2009;FALSE;1;2;8245991.12;;;"Correção de Anomalias e Proteção das Estruturas do Estádio Governador Magalhães Pinto (Mineirão) no município de Belo Horizonte";1;TRUE;5;FALSE;;;;;;;;;
68;"010";3;4;16/04/2010;FALSE;1;2;3002855.46;;;"Obras de Reforma e Modernização do Estádio Governador Magalhães Pinto (Mineirão) - 2ª Etapa (Demolições e Escavações), no Município de Belo Horizonte/MG";1;TRUE;5;FALSE;;;;;;;;;
2;"01/2009";2;4;04/02/2010;TRUE;1;4;389032000.00;;;"Concessão administrativa para a exploração da Arena Multiuso da Copa 2014, no estado de Pernambuco, precedida da execução das obras de construção da arena";7;TRUE;5;FALSE;;;;;;;;;
85;"003/2011";4;4;05/08/2011;TRUE;1;2;26290540.77;;;"Execução das obras e serviços de Adequação e Reforma do Armazém 7 do Porto do Recife com Instalação do Terminal Marítimo de Passageiros da 2ª Etapa";46;TRUE;5;FALSE;;;;;;;;;
659;"05";6;4;20/08/2013;TRUE;7;2;89127230.73;"COTer";2000.13;"Aquisição de gênero alimentício";360;TRUE;1;FALSE;;;;;;;;;
775;"04/2013";6;4;30/04/2013;TRUE;7;2;2044137.55;;;"Aquisição de peças para manutenção de viaturas blindadas.";360;TRUE;4;FALSE;;;;;;;;;
92;"229/2008";1;4;19/12/2008;TRUE;2;2;984748.64;;;"Elaboração de serviços preliminares, anteprojetos, projetos básicos e executivos, necessários para requalificação urbana de vias preferenciais para transporte coletivo integrante do Programa Centro Vivo, previstas pelo Plano de Reabilitação do Hipercentro de Belo Horizonte";139;TRUE;5;FALSE;;;;;;;;;
93;"141/2011";4;4;06/09/2011;TRUE;1;2;2555810.24;;;"Esta Licitação Contempla 4 Emp., o Valor informado refere-se a este e o Custo est. Total é R$ 28.867.406,96. Prestação dos Serviços de fornec. e inst. de Portas de Plataformas nas Estações de Transferências localizada nos Corredores de BRT – Av. Ant. Carlos/Pedro I (Trecho Centro/Pampulha, 15 Estações - Trecho Pampulha/Vilarinho,10 Estações), Av. Cristiano Machado (12 estações) e Área Central.";139;TRUE;5;FALSE;;;;;;;;;
94;"145/2011";4;4;09/09/2011;TRUE;1;2;55660808.49;;;"Execução dos serviços e obras de implantação do BRT (Bus Rapid Transit) na área central de Belo Horizonte – Av. Paraná e Santos Dumont, conforme detalhamento constante no Termo de Referência Anexo III do Edital.";139;TRUE;5;FALSE;;;;;;;;;
96;"002/2012";5;4;26/03/2012;TRUE;1;1;1602941.80;;;"Contratação de empresa de engenharia para realizar serviços de fiscalização para a obra de implantação do Terminal de Navios de Turismo de Salvador";48;TRUE;1;FALSE;;;;;;;;;
95;"005/2011";4;4;16/09/2011;TRUE;1;3;32150026.30;;;"Obras destinadas à implantação do Terminal Marítimo de Passageiros e Receptivo Turístico do Porto Organizado de Salvador/BA e desenvolvimento do Projeto Executivo.";48;TRUE;5;FALSE;;;;;;;;;
103;"142/2011";4;4;06/09/2011;TRUE;1;2;7576306.71;;;"Esta Licitação Contempla  a 03 Emp., o Valor Inf. Refere-se a este Custo Estimat. Total é R$ 83.616.394,43. Exec. Serviços e Obras de Fabric.Transp.,Montagem e Implant. de Estações de Transferências de Passageiros Localizadas nos Corredores dos BRT – Av. Ant. Carlos / Pedro I (Trecho Centro / Pampulha–15 Estações – Trecho Pampulha / Vilarinho – 10 Estações) e Av. Cristiano Machado (12 Estações)";144;TRUE;5;FALSE;;;;;;;;;
99;"03/2010";3;4;27/02/2010;TRUE;1;2;1071270.98;;;"Elaboração dos Estudos Técnicos, Estudos Funcionais, Anteprojetos e Projetos Executivos necessários à implantação de Sistema de Transporte Rápido por Ônibus no Corredor Cristiano Machado, doravante denominado BRT – Corredor Cristiano Machado.";144;TRUE;5;FALSE;;;;;;;;;
100;"40/2011";4;4;19/04/2011;TRUE;1;2;38505622.13;;;"Execução dos serviços e obras de implantação de pavimento rígido de concreto na Avenida Cristiano Machado - BRT, no trecho entre o Túnel da Lagoinha e Estação São Gabriel.";144;TRUE;5;FALSE;;;;;;;;;
101;"80/2011  - TP";4;4;09/07/2011;TRUE;2;2;322479.06;;;"A prestação de serviços de engenharia, consistentes na elaboração de projetos  básicos e executivos para remanejamento de rampas em passarelas existentes na Av. Cristiano Machado, bem como implantação de novas passarelas na mesma avenida.";144;TRUE;5;FALSE;;;;;;;;;
102;"141/2011";4;4;06/09/2011;TRUE;1;2;2855171.64;;;"Esta licitação contempla 4 emp., o valor informado refere-se a este e o custo est. total é R$ 28.867.406,96. Prestação dos serviços de fornec. e inst. de portas de plataformas nas Estações de Transferências localizada nos corredores de BRT – Av. Ant. Carlos/Pedro I (trecho Centro/Pampulha, 15 estações - trecho Pampulha/Vilarinho,10 estações), Av. Cristiano Machado (12 estações) e Área Central.";144;TRUE;5;FALSE;;;;;;;;;
122;"2/2009";2;4;27/02/2009;TRUE;1;2;1676821.41;;;"Contratação de serviços de consultoria especializada, visando a elaboração de estudos técnicos e projetos executivos para implantação do sistema de transporte rápido por ônibus no corredor Antônio Carlos.";51;TRUE;5;FALSE;;;;;;;;;
131;"PG nº 041/DALC/SBCY";4;4;20/04/2011;TRUE;7;2;2713615.22;;;"Contratação de empresa para fornecimento e instalação de módulo operacional – MOP.";16;TRUE;5;FALSE;;;;;;;;;
134;"CC 006/ADSU-4/SBCT";3;4;09/12/2010;TRUE;1;2;3515936.15;;;"Projetos Básico e Executivo - Elaboração dos projetos de engenharia nas etapas de serviços e adequação dos estudos preliminares, projeto básico, projeto executivo e serviços complementares para ampliação e reforma do terminal de passageiros, sistema viário de acesso, central de manutenção (CEMA) e demais obras complementares do Aeroporto Internacional Afonso Pena.";30;TRUE;5;FALSE;;;;;;;;;
135;"CC 001/ADSU-4/SBCT";4;4;11/04/2011;TRUE;1;2;2144386.88;;;"Gerenciadora - Contratação de empresa para execução dos serviços de engenharia para gerenciamento, assessoramento e apoio técnico à fiscalização da elaboração dos projetos de engenharia nas etapas de serviços e adequação dos estudos preliminares, projeto básico, projeto executivo e serviços complementares para ampliação e reforma do terminal de passageiros.";30;TRUE;5;FALSE;;;;;;;;;
140;"2/2011";4;4;02/06/2011;TRUE;1;2;103368500.91;;;"Execução de serviços necessários à realização das obras de implementação de melhorias, adequações, aumento de capacidade de tráfego e implantação de vias marginais na DF 047 (EPAR).";150;TRUE;1;FALSE;;;;;;;;;
143;"5/2009";2;4;15/01/2010;TRUE;1;1;8247999.72;;;"Contratação de serviços de engenharia consultiva para a elaboração dos projetos básico avançado e executivo do Ramal Castelão/Mucuripe no Município de Fortaleza-CE.";200;TRUE;5;FALSE;;;;;;;;;
144;"9/2011";4;4;08/11/2011;TRUE;1;2;205196002.24;"Caixa Econômica Federal e Governo do Estado";;"Contratação de serviços para execução das obras civis para implantação do Ramal Parangaba-Mucuripe/Metrô de Fortaleza (Rescisão unilateral do contrato com despacho rescisório publicado no Diario Oficial do Estado do Ceará em 27/05/14)";200;TRUE;1;FALSE;;;;;;;;;
148;"Pregão nº 134/DALC/SBNT";2;4;10/12/2009;TRUE;7;2;3520040.25;;;"Assessoramento e apoio técnico à equipe da Infraero no gerenciamento e fiscalização das obras de infraestrutura do novo complexo aeroportuário da grande Natal em S Gonçado do Amarante  e das obras de reforma do TPS do Aeroporto Internacional Augusto Severo  em Parnamirim.";11;TRUE;5;FALSE;;;;;;;;;
104;"6/2010";3;4;13/02/2010;FALSE;1;1;3491496.96;;;"Elaboração de estudos técnicos, anteprojetos e projetos executivos necessários à implantação do sistema de transporte rápido para ônibus no corredor das Avenidas Pedro II / Carlos Luz.";138;TRUE;5;FALSE;;;;;;;;;
105;"200/2011";4;4;31/12/2011;TRUE;1;2;9767691.20;;;"Execução dos serviços e obras de recuperação estrutural e alargamento de pistas do Viaduto “B” do Complexo da Lagoinha.";138;TRUE;5;FALSE;;;;;;;;;
112;"CC 010/ADSE-2/SRSE/2010";3;4;08/11/2010;TRUE;1;3;4097748.38;"PROG. 0123/AÇÃO 2312/ITEM 40099";2830033.17;"Serviços técnicos especializados para elaboração de projetos de engenharia nas etapas de estudos preliminar, projetos básicos e executivos.";27;TRUE;5;FALSE;;;;;;;;;
114;"222/2008";1;4;13/12/2008;TRUE;2;2;984901.09;;;"Prestação dos serviços de engenharia consistentes na elaboração de serviços complementares, estudos ambientais, projetos básicos e executivos para implantação da Via 210, entre Avenida Waldyr Soeiro Heinrich e Avenida Tereza Cristina e interseções.";142;TRUE;5;FALSE;;;;;;;;;
116;"39/2011";4;4;19/04/2011;TRUE;1;2;66852080.69;;;"Execução dos serviços e obras de implantação da Via 210 – trecho entre Avenida Teresa Cristina e Avenida Waldyr Soeiro Einrich, localizada no Bairro Betânia.";142;TRUE;5;FALSE;;;;;;;;;
141;"25/2010";3;4;29/03/2010;TRUE;1;2;11499764.75;;;"Construção de pontes de concreto pré-moldado protendido (Duplicação) e adequação da ponte existente sobre o Rio Cuiabá (Ponte Mário Andreazza), na Rodovia Av. Ciryaco Fortunato Cândia/Av. Mário Andreazza, Trecho: Ent° Av. Miguel Sutil (Cuiabá) – Trevo do Largato (Várzea Grande), com extensão de 228,00 metros e Largura de 11,00 metros.";151;TRUE;5;FALSE;;;;;;;;;
136;"CC 001/DALC/SBCT";2;4;04/02/2009;TRUE;1;1;1641675.12;;;"Projeto Executivo - Atualização e complementação dos projetos executivos de engenharia dos pátios e pistas de táxi, incluindo cadastramento, levantamento planialtimétrico, levantamento geotécnico, estudo de jazidas e bota-fora, terraplanagem, pavimentação, drenagem, sinalização horizontal, iluminação e serviços complementares.";32;TRUE;5;FALSE;;;;;;;;;
137;"014/DALC/SBCT/2010";3;4;20/01/2011;TRUE;1;2;28309283.46;;;"Execução de serviços e obras de engenharia para ampliação do pátio de estacionamento de aeronaves.";32;TRUE;5;FALSE;;;;;;;;;
138;"CC 003/DALC/SBCT/2011";4;4;16/03/2011;TRUE;1;2;19352331.55;;;"Obras - Execução dos serviços de implantação de infraestrutura de dutos e bases metálicas para luminárias embutidas, reparação do pavimento, complementação e instalação de luminárias e sinalização horizontal da pista 15/33 e trechos de taxiways.";32;TRUE;5;FALSE;;;;;;;;;
21267;"011/2014";7;4;15/02/2014;TRUE;7;2;134993.90;;;"Esta licitação contempla três empreendimentos, o valor informado refere-se a este e o custo estimado total é R$ 674.969,50. Fornecimento de 10 Switche L3, Concentrador, com mínimo de 24 portas, ópticas de 1000mbps no padrão IEEE 802.3Z (1000BASE-X).";139;TRUE;1;FALSE;;;;;;;;;
147;"01/2011";4;4;07/10/2011;TRUE;1;2;146196458.75;;;"Contratação de empresa para a execução dos serviços de reforma para adequação viária necessária à requalificação das vias: BRT-Dedé Brasil, BRT-Paulino Rocha, BRT-Alberto Craveiro e Corredor Norte-Sul (Via Expressa) em área de abrangência das Secretarias Executivas Regionais II, IV e VI, no Município de Fortaleza (primeira etapa dos serviços previstos pelo programa)";201;TRUE;5;FALSE;;;;;;;;;
149;"TP 003/ADSU-4/SBPA";4;4;15/02/2011;TRUE;2;2;536116.75;;;"Fornecimento, implantação, montagem e instalações do módulo operacional – MOP para ampliação do check-in e sala de embarque do Aeroporto Internacional Salgado Filho, em Porto Alegre/RS";42;TRUE;5;FALSE;;;;;;;;;
150;"PG 028/ADSU-4/SBPA";4;4;09/02/2011;TRUE;7;2;4166646.31;;;"Fornecimento, implantação, montagem e instalações do módulo operacional – MOP para ampliação do check-in e sala de embarque do Aeroporto Internacional Salgado Filho, em Porto Alegre/RS";42;TRUE;5;FALSE;;;;;;;;;
151;"CC 002/ADSU-4/SBPA";4;4;29/03/2011;TRUE;1;2;9281911.53;"Conta 31301001-4, CC 20187-6, Plano de Ação 16421.";;"Elaboração dos projetos de engenharia nas etapas de serviços complementares e estudos preliminares, ampliação e reforma do Terminal de Passageiros 1, sistema viário de acessos, pátio de estacionamento de aeronaves e demais obras complementares, do Aeroporto Internacional Salgado Filho.";40;TRUE;5;FALSE;;;;;;;;;
152;"CC 007/ADSU-4/SBPA";4;4;20/07/2011;TRUE;1;2;3250123.63;;;"Serviços de gerenciamento, assessoramento e apoio técnico a fiscalização da elaboração dos projetos de engenharia nas etapas de serviços e estudos preliminares, projetos executivos complementares e ampliação e reforma do Terminal de Passageiros 1, sistema viário de acesso, pátio de estacionamento de aeronaves e demais obras complementares do Aeroporto Internacional Salgado Filho em Porto Alegre/RS";40;TRUE;5;FALSE;;;;;;;;;
236;"RDC 004/DALC/SBFZ/2011";4;4;26/12/2011;TRUE;8;2;346063270.10;;336638759.26;"CONTRATAÇÃO DO PROJETO EXECUTIVO E DA EXECUÇÃO DAS OBRAS E SERVIÇOS DE ENGENHARIA PARA REFORMA, AMPLIAÇÃO E MODERNIZAÇÃO DO TPS, ADEQUAÇÃO DO SISTEMA VIÁRIO DE ACESSO E AMPLIAÇÃO DO PÁTIO DE AERONAVES PARA O AEROPORTO INTERNACIONAL PINTO MARTINS, FORTALEZA/CEARÁ - SBFZ";9;TRUE;5;FALSE;;;;;;;;;
154;"1/2011";4;4;07/10/2011;TRUE;1;2;146196458.75;;;"Contratação de empresa para a execução dos serviços de reforma para adequação viária necessária à requalificação das vias: BRT-Dedé Brasil, BRT-Paulino Rocha, BRT-Alberto Craveiro e Corredor Norte-Sul (Via Expressa) em área de abrangência das Secretarias Executivas Regionais II, IV e VI, no Município de Fortaleza (primeira etapa dos serviços previstos pelo programa).";210;TRUE;5;FALSE;;;;;;;;;
155;"1/2011";4;4;07/10/2011;TRUE;1;2;146196458.75;;;"Contratação de empresa para a execução dos serviços de reforma para adequação viária necessária à requalificação das vias: BRT-Dedé Brasil, BRT-Paulino Rocha, BRT-Alberto Craveiro e Corredor Norte-Sul (Via Expressa) em área de abrangência das Secretarias Executivas Regionais II, IV e VI, no Município de Fortaleza (primeira etapa dos serviços previstos pelo programa).";212;TRUE;5;FALSE;;;;;;;;;
65;"003";3;4;13/05/2010;TRUE;1;4;243483.44;;;"LOTE 01 - LINHA VERDE SUL – PROJETO VIÁRIO - TRECHO RUA CID MARCONDES DE ALBUQUERQUE ATÉ O CONTORNO SUL";158;TRUE;5;FALSE;;;;;;;;;
84;"41";4;4;06/09/2011;TRUE;1;2;51015936.26;;;"Construção do Terminal Marítimo de Passageiros do Porto de Natal/RN, compreendendo: construção das edificações portuárias do Terminal do Porto de Natal execução das obras de amplicação do Cais nº 1 e retroárea construção do dolfin de amarração e reforma do paramento do cais existente.";45;TRUE;5;FALSE;;;;;;;;;
21304;"03-2013/10ºBI";6;4;12/06/2013;TRUE;6;3;2091217.19;;;"AQU ISIÇÃO  DE MATERIAIS PARA MANOBRA E PATRULHAMENTO,  ARTIGOS MILITARES, MATERIAL DE SINALIZAÇÃO DE TRÂNSITO E GERADORES";356;TRUE;5;FALSE;;;;;;;;;
108;"12/2010";3;4;01/09/2010;FALSE;1;2;3500000.00;;;"Contratação de empresa especializada para fornecimento e implantação de redes de fibra óptica nos corredores de trânsito do Município de Belo Horizonte, incluindo acessórios, equipamentos, mão-de-obra especializada, obras civis e todos os demais itens de conexão e implantação necessários.";140;TRUE;5;FALSE;;;;;;;;;
109;"17/2010";3;4;07/12/2010;TRUE;6;2;1600000.00;;;"Aquisição de sistema integrado (software) doravante denominado INFOTRANSITO – Mapa Operacional Digital Gráfico de Informações de Trânsito, acrescido de prestação de serviços de implantação, treinamento, suporte técnico e manutenção.";140;TRUE;5;FALSE;;;;;;;;;
110;"8/2010";3;4;24/08/2010;TRUE;1;2;2520000.00;;;"Contratação de empresa especializada para prestação de serviços de informática, incluindo fornecimento de equipamentos eletrônicos e softwares.";140;TRUE;5;FALSE;;;;;;;;;
111;"8/2010";3;4;30/10/2010;TRUE;2;2;350000.00;;;"Contratação de empresa especializada para elaboração de Projetos Executivos para construção de edificação que abrigará a Central de Controle de Tráfego da BHTRANS .";140;TRUE;5;FALSE;;;;;;;;;
113;"23/2011";4;4;09/11/2011;TRUE;7;2;218000.00;;;"Aquisição de equipamento de informática.";140;TRUE;5;FALSE;;;;;;;;;
117;"CC 010/DALC/SBCF/2010";3;4;05/01/2011;TRUE;1;2;237671401.85;;;"Obras e serviços de engenharia para reforma, ampliação e modernização do Terminal de Passageiros";26;TRUE;5;FALSE;;;;;;;;;
118;"CC 003/ADSE-3/SRSE/2011";4;4;09/05/2011;TRUE;1;2;1404409.98;"OGU";1053675.06;"Elaboração dos projetos de engenharia, na etapa Projeto Executivo";26;TRUE;5;FALSE;;;;;;;;;
275;"21/2012";5;4;16/11/2012;TRUE;7;2;10432300.76;"Nacional";270486.26;"Segurança de Infraestruturas Críticas de Telecomunicações";163;TRUE;5;FALSE;;;;;;;;;
595;"117";5;4;03/01/2013;TRUE;7;2;408652.90;;73000.00;"Aquisição de material de pintura";360;TRUE;1;FALSE;;;;;;;;;
761;"003/2011- PQRMnt/10";4;4;19/10/2011;TRUE;7;2;52784.66;;;"manutenção preventiva e corretiva com fornecimento de peças, suprimentos e acessórios, todos genuínos, para os veículos de fabricação nacional e estrangeira";360;TRUE;5;FALSE;;;;;;;;;
764;"011/2013 - CMDO10RM";6;4;24/09/2013;TRUE;7;2;2067387.75;;;"RP para eventual aquisição de Gêneros Alimentícios";360;TRUE;5;FALSE;;;;;;;;;
123;"95/2009";2;4;30/06/2009;TRUE;1;1;3726679.37;;;"Elaboração de estudos técnicos, serviços preliminares, estudos funcionais, anteprojetos, projetos básicos e executivos referentes à reestruturação e requalificação urbana da Avenida Dom Pedro I.";51;TRUE;5;FALSE;;;;;;;;;
124;"106/2010";3;4;20/10/2010;TRUE;1;2;155636878.22;;;"Execução dos serviços e obras de duplicação da Av. Dom Pedro I, incluindo a Av. Antonio Carlos a partir da R. Cel. Dias Bicalho até a Barragem da Pampulha e alargamento da Av. D. Pedro I a partir da Av. Portugal até a Av. Dr. Cristiano Guimarães, lote 1.";51;TRUE;5;FALSE;;;;;;;;;
125;"106/2010";3;4;20/10/2010;TRUE;1;2;16084821.12;;;"Execução dos serviços e obras de duplicação da Av. Dom Pedro I, incluindo a Av. Antonio Carlos a partir da R. Cel. Dias Bicalho até a Barragem da Pampulha e alargamento da Av. D. Pedro I a partir da Av. Portugal até a Av. Dr. Cristiano Guimarães, lote 2.";51;TRUE;5;FALSE;;;;;;;;;
126;"1/2011";4;4;05/05/2011;FALSE;1;2;23445749.75;;;"Execução dos serviços e obras de implantação de pavimento rígido de concreto na Avenida Antônio Carlos - BRT, recuperação estrutural do Viaduto "A" e alargamento de pists do Viaduto "A".";51;TRUE;5;FALSE;;;;;;;;;
127;"41/2011";4;4;30/04/2011;TRUE;1;2;44321407.43;;;"Execução dos serviços e obras de implantação do Complexo Vilarinho. Lote 1.";51;TRUE;5;FALSE;;;;;;;;;
128;"41/2011";4;4;30/04/2011;TRUE;1;2;3305332.07;;;"Adequações viárias para implantação das Estações AC1 a AC4 - BRT. Lote 2.";51;TRUE;5;FALSE;;;;;;;;;
132;"CC 007/DALC/SBCY/2010";3;4;28/09/2010;TRUE;1;2;2220884.59;;;"Elaboração dos projetos de engenharia, nas estapas de serviços e estudos preliminares, Projetos Básicos, Projetos Executivos e serviços complementares";15;TRUE;5;FALSE;;;;;;;;;
129;"141/2011";4;4;06/09/2011;TRUE;1;2;5438765.03;;;"Esta Licitação Contempla 4 Emp., o Valor informado refere-se a este e o Custo est. Total é R$ 28.867.406,96. Prestação dos Serviços de fornec. e inst. de Portas de Plataformas nas Estações de Transferências localizada nos Corredores de BRT – Av. Ant. Carlos/Pedro I (Trecho Centro/Pampulha, 15 Estações - Trecho Pampulha/Vilarinho,10 Estações), Av. Cristiano Machado (12 estações) e Área Central.";51;TRUE;5;FALSE;;;;;;;;;
130;"142/2011";4;4;06/09/2011;FALSE;1;2;20817439.11;;;"Esta Licitação Contempla a 03 Emp., o Valor Inf. Refere-se a este Custo Estimat. Total é R$ 83.616.394,43. Exec. Serviços e Obras de fabric.Transp.,Montagem e Implant. de Estações de Transferências de Passageiros Localizadas nos Corredores dos BRT – Av. Ant. Carlos / Pedro I (Trecho Centro / Pampulha–15 Estações –Trecho Pampulha / Vilarinho – 10 Estações) e Av. Cristiano Machado (12 Estações)";51;TRUE;5;FALSE;;;;;;;;;
145;"CC 003/ADNR/SBEG/2011";4;4;01/01/1900;TRUE;1;3;2776553.97;;;"Projetos Executivos, para a reforma e ampliação do Terminal de Passageiros I, Edificações Complementares, Estacionamento e Infraestrutura Externa.";18;TRUE;5;FALSE;;;;;;;;;
146;"CC 009/DALC/SBEG/2011";4;4;25/05/2011;TRUE;1;2;415030489.27;;;"Execução das obras/serviços de engenharia para reforma, adequação e ampliação do Terminal de Passageiros I.";18;TRUE;5;FALSE;;;;;;;;;
