48;140;274;-1;-1;1091460.00;0;01/03/2012;01/03/2012;01/09/2013
49;142;282;-1;114;973089.69;0;09/02/2009;01/04/2009;26/11/2009
50;142;283;-1;116;59005262.59;0;18/07/2011;30/08/2011;22/11/2012
51;26;285;-1;118;1053675.06;0;14/09/2011;14/09/2011;11/05/2012
53;26;286;-1;117;223978840.43;0;15/08/2011;17/08/2011;30/12/2013
56;24;298;-1;585;2987250.43;0;08/02/2010;10/03/2010;06/08/2010
57;51;11514;-1;182;142901016.45;0;17/01/2008;22/06/2010;30/03/2011
58;51;300;-1;122;1379045.30;0;20/01/2010;20/01/2010;20/10/2010
59;51;301;-1;123;3595777.20;0;18/09/2009;06/10/2009;04/05/2010
60;51;302;-1;124;154499924.15;0;12/01/2011;22/02/2011;11/04/2013
61;51;303;-1;126;23198329.82;0;27/06/2011;29/08/2011;26/04/2012
62;51;303;-1;127;43489919.12;0;09/08/2011;30/08/2011;20/02/2013
63;51;303;-1;128;3305332.07;0;12/09/2011;27/02/2012;23/10/2012
64;51;260;-1;130;18731869.87;0;13/01/2012;01/03/2012;25/05/2013
65;15;306;-1;132;2218761.55;0;31/12/2010;02/01/2011;26/02/2012
66;15;110;-1;-1;6219489.22;0;27/12/2011;27/12/2011;31/12/2012
67;30;307;-1;134;2197487.86;0;21/04/2011;21/04/2011;14/07/2012
68;30;309;-1;135;1908370.64;0;01/01/2011;01/01/2011;01/01/2011
69;32;310;-1;136;1406585.04;0;18/06/2009;07/07/2009;02/02/2010
70;32;311;-1;137;23037898.66;0;30/06/2011;01/07/2011;30/06/2012
71;151;315;-1;142;22003978.55;0;28/09/2011;28/09/2011;21/12/2012
72;151;314;-1;141;11499764.75;0;05/10/2010;05/10/2010;29/11/2011
74;200;318;-1;143;8207089.18;0;26/04/2010;15/05/2010;15/06/2011
75;200;319;-1;144;170000000.00;0;24/02/2012;27/02/2012;27/08/2013
76;18;140;-1;192;1351564.21;0;28/01/2008;12/05/2009;12/09/2010
77;18;24785;-1;146;344028497.09;0;21/10/2011;25/10/2011;11/02/2013
78;201;323;-1;147;81419769.66;0;11/01/2012;11/01/2012;11/12/2013
79;11;219;-1;148;3277969.21;0;16/03/2010;22/03/2010;12/09/2011
81;40;324;-1;151;5108707.09;0;23/08/2011;23/08/2011;29/05/2013
83;210;323;-1;154;9149647.86;0;11/01/2012;11/01/2012;11/12/2013
84;212;323;-1;155;23433921.48;0;11/01/2012;11/01/2012;11/12/2013
85;213;323;-1;156;31034854.45;0;11/01/2012;11/01/2012;11/12/2013
86;214;318;-1;158;659382.00;0;05/08/2010;20/09/2010;19/01/2011
87;34;219;-1;407;4559062.08;0;21/02/2009;23/03/2009;07/02/2010
88;34;330;-1;161;14779999.98;0;30/03/2009;01/07/2009;19/08/2011
89;34;331;-1;412;11427000.00;0;01/06/2009;07/07/2009;18/11/2010
90;34;332;-1;-1;55157.98;0;10/05/2010;10/05/2010;08/07/2010
91;34;333;-1;602;1324200.00;0;15/07/2010;02/08/2010;27/02/2011
92;34;334;-1;165;474146.25;0;30/09/2010;07/10/2010;02/08/2011
93;34;335;-1;166;3853339.23;0;03/08/2010;03/08/2010;31/12/2010
94;34;336;-1;167;13430000.00;0;30/08/2011;30/08/2011;07/11/2015
95;35;337;-1;169;63440000.00;0;27/10/2008;03/11/2008;21/04/2011
96;35;222;-1;410;12534663.43;0;04/03/2009;30/03/2009;19/11/2010
97;35;334;-1;170;955790.45;0;21/10/2011;22/10/2011;16/09/2012
98;35;338;-1;172;1790000.00;0;29/08/2011;29/08/2011;28/10/2011
99;36;341;-1;179;64558099.02;0;26/10/2011;27/10/2011;14/01/2014
100;152;23561;-1;181;1477617277.15;0;20/06/2012;20/06/2012;10/06/2014
101;51;252;-1;93;5255207.47;0;07/11/2011;07/11/2011;04/07/2012
102;51;302;-1;125;15499752.29;0;12/01/2011;12/01/2011;07/03/2012
103;37;140;-1;185;3076923.38;0;13/04/2011;14/04/2011;13/04/2012
104;37;343;-1;186;1513859.09;0;18/08/2011;19/08/2011;09/02/2013
105;19;344;-1;596;319426.24;0;06/06/2010;07/06/2010;04/10/2010
106;19;220;-1;-1;1274991.00;0;11/04/2011;18/04/2011;17/11/2011
107;12;323;-1;-1;85759976.24;0;20/07/2011;21/07/2011;17/01/2012
108;22;345;-1;188;2937000.00;0;01/10/2010;25/10/2010;23/03/2011
109;22;347;-1;189;410290.00;0;16/05/2011;17/05/2011;16/07/2011
110;22;348;-1;190;83699.00;0;03/06/2011;04/06/2011;18/08/2011
111;22;335;-1;191;1256000.00;0;25/08/2011;26/08/2011;13/01/2012
112;26;222;-1;-1;1053675.06;0;08/06/2012;09/06/2012;04/02/2013
113;39;350;-1;184;14677895.15;0;16/05/2012;17/05/2012;01/02/2015
114;11;220;-1;-1;84618940.82;0;11/04/2011;02/05/2011;02/02/2014
115;48;219;-1;96;1184685.56;0;25/06/2012;25/06/2012;25/08/2013
116;49;351;-1;-1;289817.42;0;08/02/2012;09/02/2012;25/03/2012
117;49;351;-1;-1;229365.58;0;08/02/2012;09/02/2012;25/03/2012
118;49;353;-1;-1;65879.79;0;05/06/2012;05/06/2012;20/07/2012
119;49;354;-1;257;287270100.18;0;19/07/2012;31/08/2012;31/12/2013
120;18;349;-1;193;6825000.00;0;26/03/2012;27/03/2012;13/10/2014
121;5;355;-1;-1;17703033.02;0;13/04/2011;18/04/2011;18/08/2014
122;7;356;-1;-1;6044291.81;0;30/11/2011;30/11/2011;19/11/2013
123;205;357;-1;212;131014036.10;0;27/09/2011;27/09/2011;26/07/2013
124;206;358;-1;213;151113293.56;0;03/11/2011;03/11/2011;02/09/2013
125;207;357;-1;214;145380016.61;0;17/11/2011;17/11/2011;16/09/2013
126;208;359;-1;-1;331000000.00;0;07/04/2011;07/04/2011;30/04/2014
127;209;360;-1;217;18131208.60;0;19/10/2011;19/10/2011;18/02/2013
128;204;394;-1;218;798434594.74;0;10/03/2011;10/03/2011;22/02/2014
129;204;395;-1;219;542791867.00;0;16/11/2011;20/03/2012;05/09/2014
131;1;233;-1;390;677353021.85;0;21/12/2010;21/12/2010;21/12/2037
132;163;402;-1;221;1656832.00;0;27/07/2012;16/08/2012;12/02/2013
133;157;403;-1;-1;24837243.85;0;05/06/2012;05/06/2012;28/09/2013
135;214;407;-1;157;19303666.35;0;22/06/2012;22/06/2012;21/12/2013
140;49;409;-1;258;6088327.08;0;01/10/2012;11/10/2012;20/11/2012
141;15;410;-1;202;3999019.01;0;22/08/2012;23/08/2012;24/02/2014
143;34;410;-1;294;7353000.00;0;10/09/2012;17/09/2012;06/09/2014
149;158;311;-1;-1;15423251.83;0;02/03/2012;02/03/2012;26/04/2013
150;153;314;-1;217;2914157.93;0;19/03/2012;19/03/2012;14/12/2012
151;153;444;-1;247;5879619.75;0;19/03/2012;19/03/2012;14/12/2012
152;153;315;-1;248;29220521.04;0;23/03/2012;23/03/2012;17/05/2013
153;153;443;-1;249;2924008.33;0;25/06/2012;25/06/2012;20/02/2013
154;5;482;-1;254;409188.63;0;22/06/2012;22/06/2012;09/10/2014
155;50;483;-1;-1;23519108.23;0;24/02/2011;01/03/2011;01/06/2013
156;148;517;-1;-1;820000000.00;0;30/05/2011;30/05/2011;12/06/2014
157;147;241;-1;423;330000000.00;0;19/03/2012;19/03/2012;12/06/2014
158;162;521;-1;261;430537.10;0;11/07/2011;11/07/2011;11/04/2012
159;162;317;-1;263;587149.00;0;11/07/2011;11/07/2011;11/04/2012
161;155;536;-1;225;36094685.59;0;10/04/2012;10/04/2012;30/11/2013
162;160;547;-1;269;351674.37;0;10/05/2011;10/05/2011;10/11/2011
164;154;608;-1;-1;62500000.00;0;16/05/2012;04/06/2012;27/09/2013
165;160;311;-1;269;10000000.00;0;27/11/2012;27/11/2012;27/02/2014
166;153;443;-1;277;10168145.03;0;05/11/2012;05/11/2012;01/10/2013
168;153;10737;-1;297;19849814.45;0;21/11/2012;21/11/2012;17/10/2013
169;155;10754;-1;406;149648.99;0;11/04/2012;11/04/2012;27/10/2012
170;44;10756;-1;302;4630770.27;0;01/08/2012;23/08/2012;20/02/2013
179;2;10766;-1;-1;173912916.19;0;07/03/2012;07/03/2012;27/10/2013
182;2;10769;-1;-1;5909382.78;0;05/11/2012;05/11/2012;31/08/2013
183;2;269;-1;-1;3297000.00;0;13/08/2012;13/08/2012;31/10/2014
185;43;10770;-1;-1;3094711.20;0;18/10/2012;12/11/2012;12/10/2014
186;162;527;-1;262;11444147.69;0;27/12/2012;27/12/2012;27/04/2014
188;138;252;-1;312;27893136.00;0;07/11/2011;07/11/2011;04/07/2012
189;138;260;-1;130;75239389.99;0;13/01/2012;01/03/2012;25/05/2013
190;138;477;-1;308;9650032.97;0;04/07/2012;27/08/2012;23/04/2013
191;138;10781;-1;314;42878457.56;0;10/09/2012;01/10/2012;30/09/2013
194;51;10707;-1;222;74954041.05;0;12/11/2012;21/11/2012;20/11/2013
196;163;10786;-1;299;1560000.00;0;06/12/2012;06/12/2012;26/07/2013
197;163;10786;-1;300;18393791.52;0;27/12/2012;27/12/2012;26/07/2017
206;396;619;-1;-1;2132278337.56;0;24/08/2012;01/09/2012;30/06/2016
207;15;110;-1;-1;96654361.00;0;03/07/2012;03/07/2012;28/06/2014
208;163;10824;-1;271;6064110.00;0;27/12/2012;27/12/2012;26/12/2014
209;163;10824;-1;271;16964600.00;0;27/12/2012;27/12/2012;21/12/2016
210;163;10825;-1;272;239851.22;0;27/12/2012;27/12/2012;17/04/2017
212;163;10829;-1;273;3088800.00;0;19/12/2012;19/12/2012;18/12/2017
213;163;10832;-1;274;7815000.00;0;20/12/2012;20/12/2012;19/01/2018
219;162;513;-1;310;26303167.87;0;01/03/2013;01/03/2013;01/01/2015
220;150;10854;-1;-1;43400987.10;0;26/11/2012;26/11/2012;30/06/2014
222;163;10858;-1;275;7177460.84;0;13/03/2013;13/03/2013;12/02/2018
244;51;268;-1;224;1841652.89;0;05/10/2012;05/10/2012;31/05/2014
245;24;11120;-1;265;2750000.00;0;03/08/2011;09/01/2012;08/04/2012
246;194;140;-1;268;9314220.04;0;03/03/2009;30/03/2009;20/10/2010
247;3;427;-1;74;7515260.32;0;26/05/2010;26/05/2010;25/01/2013
249;16;10737;-1;131;2250000.00;0;22/06/2011;22/06/2011;08/12/2011
251;9;678;-1;236;336638759.26;0;09/05/2012;04/06/2012;09/05/2017
252;9;10872;-1;284;19515120.83;0;26/12/2012;26/12/2012;01/07/2014
253;140;666;-1;231;11368105.71;0;19/06/2012;18/07/2012;13/05/2013
254;194;11239;-1;237;4965835.84;0;27/04/2011;29/04/2011;04/02/2012
255;24;11104;-1;267;1800000.00;0;02/12/2011;08/12/2011;05/04/2012
256;204;427;-1;414;25576941.28;0;07/05/2012;07/05/2012;26/04/2014
263;35;598;-1;295;9050000.00;0;26/12/2012;26/12/2012;26/01/2014
264;36;339;-1;178;3991174.91;0;04/04/2012;04/04/2012;04/07/2014
265;35;11119;-1;173;59500000.00;0;05/07/2012;05/07/2012;05/10/2017
266;34;12835;-1;180;153000000.00;0;30/05/2012;30/05/2012;18/05/2014
269;3;11158;-1;-1;14200000.00;0;31/07/2009;31/07/2009;30/04/2010
275;19;142;-1;427;1556856.03;0;30/12/2009;25/01/2010;23/08/2010
276;1;11016;-1;-1;204000.00;0;27/06/2011;28/06/2011;27/12/2011
281;155;11017;-1;-1;21850000.00;0;11/05/2012;11/05/2012;06/11/2013
302;159;311;-1;-1;10745791.28;0;17/04/2012;17/04/2012;06/06/2014
306;157;307;-1;-1;854265.25;0;21/02/2011;21/02/2011;21/02/2012
315;38;11014;-1;289;16196132.00;0;04/12/2012;25/09/2012;06/09/2013
316;9;10873;-1;283;12000000.00;0;01/01/1900;01/01/1900;01/01/1900
324;217;11571;-1;-1;0;7276034.54;17/02/2011;02/03/2011;30/05/2011
330;468;11312;-1;447;215424.44;0;13/08/2010;13/08/2010;13/08/2011
331;2;11695;-1;-1;169000.08;0;07/01/2013;07/01/2013;08/05/2013
332;457;531;-1;-1;10000000.00;0;24/05/2013;24/05/2013;24/03/2014
333;469;311;-1;-1;42300000.00;0;30/11/2012;30/10/2012;30/03/2014
335;164;11736;-1;455;888992.00;0;09/05/2013;09/05/2013;08/05/2014
336;164;11735;-1;455;3531136.87;0;09/05/2013;09/05/2013;08/05/2014
337;164;11740;-1;451;320920.00;0;23/11/2010;23/11/2010;22/05/2014
338;164;11740;-1;451;180153.70;0;29/09/2011;29/09/2011;28/03/2015
339;164;11740;-1;451;58875.40;0;29/09/2011;29/09/2011;28/03/2015
341;164;11741;-1;451;404382.83;0;23/11/2010;23/11/2010;22/05/2014
342;164;11741;-1;451;642580.95;0;30/09/2011;30/09/2011;29/06/2014
344;164;11740;-1;457;17583.04;0;14/06/2012;14/06/2012;13/06/2013
346;164;11740;-1;457;200407.81;0;25/09/2012;25/09/2012;24/09/2013
347;164;11740;-1;457;9413.00;0;30/09/2011;30/09/2011;29/09/2012
349;164;11756;-1;452;2265148.13;0;04/09/2012;04/09/2012;03/09/2014
353;164;270;-1;452;2896531.08;0;04/09/2012;04/09/2012;03/09/2014
357;164;268;-1;452;206923.40;0;13/09/2012;13/09/2012;12/09/2014
358;164;11759;-1;453;272961.18;0;27/02/2013;27/02/2013;26/02/2015
361;164;11759;-1;453;839976.94;0;12/09/2012;12/09/2012;11/09/2014
363;164;11759;-1;453;1822771.68;0;12/09/2012;12/09/2012;11/09/2014
364;164;11759;-1;453;421777.40;0;12/09/2012;12/09/2012;11/09/2014
365;164;11761;-1;453;1136873.87;0;13/09/2012;13/09/2012;12/09/2014
366;164;11761;-1;453;471696.49;0;13/09/2012;13/09/2012;12/09/2014
367;164;11761;-1;453;128389.47;0;21/03/2013;21/03/2013;20/03/2015
368;164;11741;-1;450;556500.00;0;29/01/2013;29/01/2013;28/01/2014
369;360;11762;-1;-1;2690.00;0;03/06/2013;03/06/2013;27/09/2013
370;164;11741;-1;450;6803713.66;0;01/10/2012;01/10/2012;01/10/2013
372;164;11764;-1;454;3558287.62;0;06/02/2012;06/02/2012;05/08/2015
376;164;11735;-1;458;149215.01;0;30/09/2011;30/09/2011;29/05/2015
377;164;11735;-1;458;900502.02;0;16/02/2011;16/02/2011;15/02/2014
378;164;268;-1;456;5684789.16;0;07/06/2011;07/06/2011;06/06/2013
379;164;268;-1;456;5659730.22;0;26/04/2012;26/04/2012;25/04/2014
380;164;11767;-1;457;427160.00;0;25/04/2012;25/04/2012;24/04/2014
381;164;11767;-1;456;1001500.00;0;07/06/2011;07/06/2011;06/06/2013
382;164;11767;-1;456;2382980.00;0;04/06/2012;04/06/2012;03/06/2014
385;164;11769;-1;456;5800.00;0;07/06/2011;07/06/2011;06/06/2013
386;163;11790;-1;272;30168.10;0;13/12/2012;13/12/2012;12/06/2013
387;360;11793;-1;-1;3775.00;0;03/06/2013;03/06/2013;02/07/2013
388;360;11793;-1;-1;105.00;0;03/06/2013;03/06/2013;02/07/2013
394;368;11801;-1;-1;700000.00;0;04/06/2013;06/06/2013;31/12/2013
395;360;11803;-1;467;45000.00;0;02/05/2013;02/05/2013;02/05/2013
396;360;11805;-1;467;1024.00;0;02/05/2013;02/05/2013;02/05/2013
398;360;11806;-1;467;11258.00;0;02/05/2013;02/05/2013;02/05/2013
400;360;11808;-1;462;2796.00;0;02/05/2013;02/05/2013;02/05/2013
401;360;11809;-1;462;1500.00;0;02/05/2013;02/05/2013;02/05/2013
402;360;11810;-1;467;866.64;0;02/05/2013;02/05/2013;02/05/2013
403;360;11811;-1;467;5750.00;0;02/05/2013;02/05/2013;02/05/2013
404;360;11812;-1;467;3750.00;0;02/05/2013;02/05/2013;02/05/2013
405;360;11813;-1;462;1359.90;0;02/05/2013;02/05/2013;02/05/2013
406;360;11803;-1;466;328.49;0;02/05/2013;02/05/2013;02/05/2013
407;360;11814;-1;466;220.00;0;10/05/2013;10/05/2013;10/05/2013
408;360;11815;-1;466;190.90;0;10/05/2013;10/05/2013;10/05/2013
409;360;11816;-1;466;864.00;0;10/05/2013;10/05/2013;10/05/2013
410;360;11817;-1;466;340.00;0;10/05/2013;10/05/2013;10/05/2013
411;360;11817;-1;466;1700.00;0;10/05/2013;10/05/2013;10/05/2013
412;360;11818;-1;467;56.80;0;15/05/2013;15/05/2013;15/05/2013
413;360;11819;-1;466;1453.30;0;15/05/2013;15/05/2013;15/05/2013
414;360;11810;-1;467;2888.80;0;15/05/2013;15/05/2013;15/05/2013
415;360;11803;-1;466;985.47;0;21/05/2013;21/05/2013;21/05/2013
419;360;11757;-1;467;9012.00;0;23/05/2013;23/05/2013;23/05/2013
420;360;11818;-1;467;153.30;0;23/05/2013;23/05/2013;23/05/2013
421;360;11812;-1;467;2500.00;0;24/05/2013;24/05/2013;24/05/2013
422;360;11820;-1;467;1133.22;0;24/05/2013;24/05/2013;24/05/2013
423;360;11821;-1;466;36.90;0;24/05/2013;24/05/2013;24/05/2013
424;360;11817;-1;466;847.50;0;24/05/2013;24/05/2013;24/05/2013
425;360;11757;-1;467;3710.00;0;28/05/2013;28/05/2013;28/05/2013
427;360;11822;-1;490;5900.00;0;29/05/2013;29/05/2013;29/05/2013
428;360;11823;-1;576;20772.26;0;31/05/2013;31/05/2013;31/05/2013
430;49;11824;-1;-1;840000.00;0;15/03/2013;15/03/2013;15/05/2014
432;360;11838;-1;-1;2649.70;0;11/06/2013;11/06/2013;27/09/2013
433;360;11839;-1;-1;15164.05;0;11/06/2013;11/06/2013;27/09/2013
434;360;11840;-1;-1;2500.00;0;11/06/2013;11/06/2013;27/09/2013
435;360;11841;-1;-1;3451.20;0;11/06/2013;11/06/2013;27/09/2013
436;360;11841;-1;-1;890.00;0;11/06/2013;11/06/2013;27/09/2013
437;360;11842;-1;-1;8106.34;0;11/06/2013;11/06/2013;27/09/2013
439;360;11793;-1;-1;8904.00;0;11/06/2013;11/06/2013;27/09/2013
440;360;11844;-1;-1;1660.00;0;11/06/2013;11/06/2013;27/09/2013
441;360;11845;-1;-1;9450.00;0;11/06/2013;11/06/2013;27/09/2013
442;360;11845;-1;-1;7124.10;0;11/06/2013;11/06/2013;27/09/2013
443;360;11762;-1;-1;4304.00;0;11/06/2013;11/06/2013;27/09/2013
444;360;11846;-1;-1;4764.00;0;11/06/2013;11/06/2013;27/09/2013
445;360;11847;-1;-1;1200.00;0;11/06/2013;11/06/2013;27/09/2013
446;360;11815;-1;-1;3039.02;0;12/06/2013;12/06/2013;27/09/2013
447;360;11848;-1;-1;1061.20;0;12/06/2013;12/06/2013;27/09/2013
448;360;11815;-1;-1;508.59;0;12/06/2013;12/06/2013;27/09/2013
450;360;11850;-1;-1;10482.50;0;12/06/2013;12/06/2013;28/06/2013
451;360;11852;-1;-1;9696.00;0;29/05/2013;29/05/2013;28/06/2013
452;360;11855;-1;-1;1009.46;0;12/06/2013;12/06/2013;27/09/2013
453;360;11856;-1;-1;316.00;0;12/06/2013;12/06/2013;27/09/2013
454;360;11857;-1;-1;1440.35;0;12/06/2013;12/06/2013;27/09/2013
455;360;11858;-1;-1;971.00;0;12/06/2013;12/06/2013;27/09/2013
456;360;11859;-1;-1;1040.00;0;12/06/2013;12/06/2013;27/09/2013
457;360;11860;-1;-1;789.50;0;12/06/2013;12/06/2013;27/09/2013
458;360;11849;-1;-1;440.98;0;12/06/2013;12/06/2013;27/09/2013
459;360;11861;-1;-1;589.60;0;12/06/2013;12/06/2013;27/09/2013
461;360;11845;-1;-1;1557.00;0;12/06/2013;12/06/2013;27/09/2013
462;360;11793;-1;-1;849.50;0;12/06/2013;12/06/2013;27/09/2013
463;360;11762;-1;-1;3228.00;0;13/06/2013;13/06/2013;27/09/2013
464;360;11762;-1;-1;2690.00;0;13/06/2013;13/06/2013;27/09/2013
465;360;11859;-1;-1;1212.20;0;12/06/2013;12/06/2013;27/09/2013
467;360;11863;-1;-1;4920.00;0;14/06/2013;14/06/2013;27/09/2013
468;360;11836;-1;-1;7824.00;0;11/06/2013;11/06/2013;27/09/2013
469;360;11849;-1;-1;59549.46;0;11/06/2013;11/06/2013;27/09/2013
470;360;11845;-1;-1;20253.98;0;11/06/2013;11/06/2013;27/09/2013
471;360;11849;-1;-1;454.68;0;12/06/2013;12/06/2013;27/09/2013
472;360;11836;-1;-1;978.00;0;12/06/2013;12/06/2013;27/09/2013
473;360;11864;-1;-1;784.00;0;13/06/2013;13/06/2013;27/09/2013
474;360;-1;6;-1;3000.00;0;13/06/2013;13/06/2013;27/09/2013
475;360;-1;7;-1;3000.00;0;13/06/2013;13/06/2013;27/09/2013
476;360;11849;-1;-1;286.10;0;17/06/2013;17/06/2013;27/09/2013
477;360;11866;-1;-1;7452.10;0;13/05/2013;13/05/2013;07/06/2013
479;360;11871;-1;-1;18803.60;0;17/06/2013;17/06/2013;27/09/2013
480;360;11873;-1;-1;1196.40;0;17/06/2013;17/06/2013;31/07/2013
481;360;11875;-1;10939;1743.00;0;17/05/2013;17/05/2013;27/09/2013
482;360;11866;-1;-1;6898.14;0;13/05/2013;13/05/2013;07/06/2013
484;360;11725;-1;-1;15970.20;0;28/05/2013;28/05/2013;03/06/2013
485;360;-1;8;-1;260.80;0;18/06/2013;18/06/2013;31/08/2013
487;360;11903;-1;21254;269.90;0;04/06/2013;04/06/2013;27/09/2013
488;360;11904;-1;21254;230.80;0;04/06/2013;04/06/2013;27/09/2013
489;360;11905;-1;-1;1545.00;0;13/06/2013;13/06/2013;27/09/2013
490;360;11762;-1;576;29052.00;0;06/06/2013;06/06/2013;27/09/2013
491;360;11906;-1;-1;3785.20;0;18/06/2013;18/06/2013;27/09/2013
492;360;11845;-1;-1;3560.85;0;18/06/2013;18/06/2013;27/09/2013
493;360;-1;9;-1;4000.00;0;29/05/2013;29/05/2013;27/08/2013
494;360;-1;9;-1;8000.00;0;29/05/2013;29/05/2013;27/08/2013
495;360;-1;11;-1;8000.00;0;29/05/2013;29/05/2013;27/08/2013
496;360;-1;11;-1;4000.00;0;29/05/2013;29/05/2013;27/08/2013
497;360;-1;11;-1;2000.00;0;29/05/2013;29/05/2013;27/08/2013
500;360;11913;-1;-1;20318.53;0;13/05/2013;13/05/2013;07/02/2014
518;360;11923;-1;-1;240.00;0;23/05/2013;23/05/2013;27/09/2013
519;360;11925;-1;21260;7295.00;0;19/06/2013;19/06/2013;27/09/2013
520;360;11926;-1;-1;1035.00;0;20/06/2013;20/06/2013;31/08/2013
521;360;11927;-1;-1;9792.50;0;20/06/2013;20/06/2013;31/08/2013
522;360;11928;-1;-1;14738.10;0;20/06/2013;20/06/2013;31/08/2013
523;360;-1;15;-1;2000.00;0;28/05/2013;28/05/2013;27/09/2013
524;360;11762;-1;-1;3228.00;0;20/06/2013;20/06/2013;27/09/2013
527;360;11803;-1;-1;971.20;0;20/06/2013;20/06/2013;27/09/2013
528;360;11845;-1;-1;1740.25;0;20/06/2013;20/06/2013;27/09/2013
529;360;11929;-1;-1;8048.30;0;20/06/2013;20/06/2013;27/09/2013
530;360;11848;-1;-1;1491.65;0;20/06/2013;20/06/2013;27/09/2013
531;360;-1;16;-1;2000.00;0;28/05/2013;28/05/2013;27/09/2013
532;360;-1;17;-1;2000.00;0;28/05/2013;28/05/2013;27/09/2013
533;360;-1;18;-1;2000.00;0;29/05/2013;29/05/2013;27/09/2013
534;360;-1;19;-1;2000.00;0;17/06/2013;17/06/2013;03/10/2013
535;360;11931;-1;-1;480.94;0;10/06/2013;10/06/2013;27/09/2013
536;360;11932;-1;-1;182.00;0;10/06/2013;10/06/2013;27/09/2013
537;360;11933;-1;-1;10000.00;0;17/06/2013;17/06/2013;27/09/2013
538;360;11935;-1;-1;2999.80;0;19/06/2013;19/06/2013;27/09/2013
539;360;11936;-1;-1;1549.50;0;19/06/2013;19/06/2013;23/10/2013
540;360;11937;-1;-1;1171.30;0;19/06/2013;19/06/2013;27/09/2013
541;360;11938;-1;-1;1360.00;0;19/06/2013;19/06/2013;27/09/2013
542;360;11935;-1;-1;6255.38;0;19/06/2013;19/06/2013;27/09/2013
544;360;11940;-1;-1;169473.60;0;10/06/2013;10/06/2013;27/09/2013
545;360;11941;-1;-1;7969.96;0;11/06/2013;11/06/2013;27/09/2013
546;354;11942;-1;489;1904.97;0;13/05/2013;13/05/2013;13/06/2013
547;360;11944;-1;-1;2340.00;0;03/06/2013;03/06/2013;27/09/2013
548;360;11945;-1;-1;25006.50;0;21/06/2013;21/06/2013;31/08/2013
